channel_id,video_id,title,published_at,week,month,title_length,view_count,like_count,comment_count,engmt_rate,clean_title,engmt_h
UCCydBRF6RjrT58FV6KO-wwg,MSm2kUbrakc,MY SKINCARE HOLY GRAILS!,2025-05-24 13:00:40+00:00,2025-05-19,2025-05,24,58085.0,3670.0,339.0,0.0631832659034174,my skincare holy grails,0.09236463803047258
UCCydBRF6RjrT58FV6KO-wwg,UWhfTtYUd0c,$17.99 VS. $250 FOUNDATION! #loreal #drugstoremakeup #luxurymakeup,2025-05-20 15:03:20+00:00,2025-05-19,2025-05,66,101438.0,3732.0,105.0,0.0367909461937341,1799 vs 250 foundation loreal drugstoremakeup luxurymakeup,0.04196652142195233
UCCydBRF6RjrT58FV6KO-wwg,1sFmFC5R6-Q,One of BEST L’Oréal Products on the Planet #drugstoremakeup #promakeupartist,2025-05-19 22:29:30+00:00,2025-05-19,2025-05,76,61387.0,2817.0,39.0,0.04588919478065388,one of best loréal products on the planet drugstoremakeup promakeupartist,0.04906576310945314
UCCydBRF6RjrT58FV6KO-wwg,iVXzlwHBxjY,DON’T DO THIS with your Color Corrector #hudabeauty #makeuptips,2025-05-01 15:19:16+00:00,2025-04-28,2025-05,63,68218.0,3817.0,82.0,0.055952974288311,dont do this with your color corrector hudabeauty makeuptips,0.06196311823858806
UCCydBRF6RjrT58FV6KO-wwg,ou5WYkpMuPQ,Makeup TIPS EVERYONE Should Know!!!,2025-04-26 13:01:18+00:00,2025-04-21,2025-04,35,194727.0,10844.0,711.0,0.05568821991814181,makeup tips everyone should know,0.07394454800823717
UCCydBRF6RjrT58FV6KO-wwg,tMG88zPLyDI,New Makeup I could NOT PUT DOWN! #dior #halfmagic #yslbeauty,2025-04-22 15:59:25+00:00,2025-04-21,2025-04,60,98572.0,5523.0,179.0,0.05603010997037698,new makeup i could not put down dior halfmagic yslbeauty,0.06510976747960881
UCCydBRF6RjrT58FV6KO-wwg,hM586GkYx6A,When it comes to Mascara: SAVE YOUR MONEY! #drugstoremakeup #mascara #loreal #essencemascara #makeup,2025-04-16 16:51:33+00:00,2025-04-14,2025-04,100,62531.0,3705.0,114.0,0.05925061169659849,when it comes to mascara save your money drugstoremakeup mascara loreal essencemascara makeup,0.0683660904191521
UCCydBRF6RjrT58FV6KO-wwg,I6sIu4_uClI,"Buy This, NOT This: Liquid Blush #sephorasavingsevent #hudabeauty #armani",2025-04-11 16:01:45+00:00,2025-04-07,2025-04,73,45823.0,1888.0,28.0,0.04120201645461886,buy this not this liquid blush sephorasavingsevent hudabeauty armani,0.04425725072561814
UCCydBRF6RjrT58FV6KO-wwg,-8klNTYiDwI,"Buy This, NOT This: PRESSED POWDERS #sephorasavingsevent #makeupartist #pressedpowder",2025-04-10 17:16:23+00:00,2025-04-07,2025-04,85,109772.0,4369.0,97.0,0.03980067776846555,buy this not this pressed powders sephorasavingsevent makeupartist pressedpowder,0.04421892650220457
UCCydBRF6RjrT58FV6KO-wwg,yQ-mDRqWTAw,New releases + GIVEAWAY!!,2025-03-16 18:42:29+00:00,2025-03-10,2025-03,25,28615.0,2869.0,3056.0,0.100262100297047,new releases  giveaway,0.6342477721474751
UCCydBRF6RjrT58FV6KO-wwg,L6yvr6PY5G8,Luxury Liquid Blush vs. Drugstore #makeupartist #drugstoremakeup #makeupreview #liquidblush,2025-03-15 12:50:00+00:00,2025-03-10,2025-03,91,35494.0,2200.0,27.0,0.06198230686876655,luxury liquid blush vs drugstore makeupartist drugstoremakeup makeupreview liquidblush,0.06578576660844086
UCCydBRF6RjrT58FV6KO-wwg,Zrq-ARxw65E,Are LUXURY powder Bronzers worth the Splurge? #bronxer #luxury #luxurymakeup #drugstoremakeup,2025-03-13 22:08:15+00:00,2025-03-10,2025-03,93,51738.0,3198.0,63.0,0.061811434535544475,are luxury powder bronzers worth the splurge bronxer luxury luxurymakeup drugstoremakeup,0.06789980285283544
UCCydBRF6RjrT58FV6KO-wwg,-qGTzMf80Wo,Have you tried this Formula from #Merit ? #lipoil #makeupreview #sephorahaul #meritbeauty #makeup,2025-02-25 18:57:47+00:00,2025-02-24,2025-02,97,15653.0,988.0,25.0,0.06311889094742222,have you tried this formula from merit  lipoil makeupreview sephorahaul meritbeauty makeup,0.07110458059157988
UCCydBRF6RjrT58FV6KO-wwg,eGcw3Z7HGfE,Sunday Morning LIVE GRWM + GIVEAWAY 🥳,2025-02-23 19:44:12+00:00,2025-02-17,2025-02,37,26615.0,1823.0,2062.0,0.06849520946834492,sunday morning live grwm  giveaway ,0.45587074957730606
UCCydBRF6RjrT58FV6KO-wwg,lGA2eluCALU,My Pro makeup kit got OVERHAULED!! Watch the full video now on my channel #makeupartist #pro #makeup,2025-02-21 22:24:47+00:00,2025-02-17,2025-02,100,21327.0,1254.0,35.0,0.05879870586580391,my pro makeup kit got overhauled watch the full video now on my channel makeupartist pro makeup,0.06700426689173349
UCCydBRF6RjrT58FV6KO-wwg,XYTXFh42TVw,LIVE GRWM + GIVEAWAY 🥳,2025-02-09 19:46:55+00:00,2025-02-03,2025-02,22,37046.0,2581.0,3923.0,0.06967013982616208,live grwm  giveaway ,0.5991470064244453
UCCydBRF6RjrT58FV6KO-wwg,TuVR16WVkd0,Testing New Makeup releases!,2025-01-26 19:43:18+00:00,2025-01-20,2025-01,28,49913.0,2441.0,204.0,0.04890509486506521,testing new makeup releases,0.06934065273576022
UCCydBRF6RjrT58FV6KO-wwg,86l0xzYBjBQ,GIVENCHY VS.  MELT: Powder Showdown #bestloosepowder #luxurymakeup #givenchy #meltcosmetics,2025-01-21 01:43:34+00:00,2025-01-20,2025-01,91,12909.0,941.0,38.0,0.07289487954140522,givenchy vs  melt powder showdown bestloosepowder luxurymakeup givenchy meltcosmetics,0.08761329305135952
UCCydBRF6RjrT58FV6KO-wwg,AW1PdBpeoOM,Makeup By Nikki La Rose is live!,2025-01-19 19:45:11+00:00,2025-01-13,2025-01,32,47187.0,2394.0,331.0,0.050734312416555405,makeup by nikki la rose is live,0.08580753173543561
UCCydBRF6RjrT58FV6KO-wwg,zTlycfCXKTc,“Cinnamon Spice” Inspired Lip Combo #drugstoremakeup #milanicosmetics #holidaymakeup #yslbeauty,2024-12-21 21:54:47+00:00,2024-12-16,2024-12,95,24437.0,2665.0,89.0,0.10905593976347343,cinnamon spice inspired lip combo drugstoremakeup milanicosmetics holidaymakeup yslbeauty,0.12726603101853745
UCCydBRF6RjrT58FV6KO-wwg,PPtUA6k2Anw,This combo is my HOLY GRAIL for the #Holidays #redlipstick #holidaymakeup #makeuptutorial #redlip,2024-12-10 18:24:32+00:00,2024-12-09,2024-12,97,57025.0,3796.0,86.0,0.06656729504603244,this combo is my holy grail for the holidays redlipstick holidaymakeup makeuptutorial redlip,0.07410784743533538
UCCydBRF6RjrT58FV6KO-wwg,H3IfIhZ0WN4,3 QUICK Makeup Mistakes to AVOID This Holiday Season,2024-12-10 14:00:17+00:00,2024-12-09,2024-12,52,55631.0,4745.0,251.0,0.08529417051643867,3 quick makeup mistakes to avoid this holiday season,0.10785353489960633
UCCydBRF6RjrT58FV6KO-wwg,a6PHJcb_F7k,NOVEMBER FAVORITES!!!,2024-12-03 14:00:00+00:00,2024-12-02,2024-12,21,44973.0,2889.0,288.0,0.06423854312587553,november favorites,0.09625775465279167
UCCydBRF6RjrT58FV6KO-wwg,am-JUNMXcNY,I SPLURGED on more stuff at the Sephora Savings Event #sephorahaul #sephorasavingsevent,2024-11-10 20:15:05+00:00,2024-11-04,2024-11,87,64412.0,3440.0,115.0,0.05340619760293113,i splurged on more stuff at the sephora savings event sephorahaul sephorasavingsevent,0.06233310563249084
UCCydBRF6RjrT58FV6KO-wwg,wwvCPqrnISY,Makeup By Nikki La Rose is live!,2024-11-10 19:42:47+00:00,2024-11-04,2024-11,32,28166.0,1672.0,105.0,0.059362351771639565,makeup by nikki la rose is live,0.07800184619754313
UCCydBRF6RjrT58FV6KO-wwg,AwU06AXGj0I,"THANK YOU, Thank you, Thank you! #makeupbynikkilarose #merch",2024-11-04 22:47:20+00:00,2024-11-04,2024-11,60,37724.0,3323.0,131.0,0.08808715936804157,thank you thank you thank you makeupbynikkilarose merch,0.10545011133495917
UCCydBRF6RjrT58FV6KO-wwg,eMLRCDqHlZA,“BEST POWDERS” Sold at SEPHORA,2024-10-22 15:04:35+00:00,2024-10-21,2024-10,30,139705.0,6035.0,423.0,0.04319816756737411,best powders sold at sephora,0.05833721055080348
UCCydBRF6RjrT58FV6KO-wwg,xsbbgxSekbU,Foundation Hack #makeuptips #promakeupartist #begginermakeup,2024-10-22 13:42:15+00:00,2024-10-21,2024-10,60,556174.0,23730.0,208.0,0.04266650364813889,foundation hack makeuptips promakeupartist begginermakeup,0.04453642205496841
UCCydBRF6RjrT58FV6KO-wwg,vwHyvLYcSG0,Best Affordable Cream Bronzer #nyxcosmetics #drugstoremakeup #bronzer #beginnerfriendlymakeup,2024-10-08 17:11:41+00:00,2024-10-07,2024-10,93,55781.0,3004.0,51.0,0.0538534626485721,best affordable cream bronzer nyxcosmetics drugstoremakeup bronzer beginnerfriendlymakeup,0.05842491170828777
UCCydBRF6RjrT58FV6KO-wwg,9BihQTqORyg,THE BEST Mascara “Charlotte Tilbury” has put out. #macara #volume #luxurymakeup,2024-10-05 15:00:09+00:00,2024-09-30,2024-10,79,47513.0,2544.0,80.0,0.05354324079725549,the best mascara charlotte tilbury has put out macara volume luxurymakeup,0.06196198935028308
UCCydBRF6RjrT58FV6KO-wwg,MB21nzBKn70,Save This Video for Inspo #fallmakeup #falllipsticks #lauramercier #luxurymakeup,2024-09-29 19:19:04+00:00,2024-09-23,2024-09,80,32701.0,3019.0,75.0,0.09232133573896822,save this video for inspo fallmakeup falllipsticks lauramercier luxurymakeup,0.10378887495795236
UCCydBRF6RjrT58FV6KO-wwg,_DpCkk5vObY,FULL FACE: UNDER $50!?,2024-09-28 13:00:40+00:00,2024-09-23,2024-09,22,52857.0,3852.0,352.0,0.07287587263749362,full face under 50,0.10617325992772954
UCCydBRF6RjrT58FV6KO-wwg,XDfYdHRQlIw,Testing the LYS Stick Foundation: Love at First Swipe? #bestfoundations #stickfoundation,2024-09-25 01:00:16+00:00,2024-09-23,2024-09,88,52641.0,2585.0,79.0,0.04910620998841207,testing the lys stick foundation love at first swipe bestfoundations stickfoundation,0.056609866833836744
UCCydBRF6RjrT58FV6KO-wwg,J3L_RJ8sh74,This Beginner Friendly Blush will NOT Disappoint #drugstoremakeup #drugstoreblush #milani,2024-09-19 13:00:17+00:00,2024-09-16,2024-09,89,78949.0,4766.0,62.0,0.06036808572622832,this beginner friendly blush will not disappoint drugstoremakeup drugstoreblush milani,0.06429467124346097
UCCydBRF6RjrT58FV6KO-wwg,yNYZ2Q28fRs,FULL FACE: NEW MAKEUP PT.2 #newmakeupproducts #makeupbymario #milkmakeup #sephora,2024-09-17 04:05:26+00:00,2024-09-16,2024-09,81,42669.0,2788.0,47.0,0.06534017670908622,full face new makeup pt2 newmakeupproducts makeupbymario milkmakeup sephora,0.07084768801706157
UCCydBRF6RjrT58FV6KO-wwg,sEbBFDTTBaI,Makeup By Nikki La Rose is live!,2024-09-15 19:15:02+00:00,2024-09-09,2024-09,32,36593.0,2138.0,212.0,0.05842647500888148,makeup by nikki la rose is live,0.08739376383461318
UCCydBRF6RjrT58FV6KO-wwg,FTyxdMFmEi4,"Quick, Easy, Every Day Glam #everydaymakeup",2024-08-31 02:15:55+00:00,2024-08-26,2024-08,43,142954.0,8552.0,157.0,0.05982343970787806,quick easy every day glam everydaymakeup,0.06531471662213019
UCCydBRF6RjrT58FV6KO-wwg,rKAdwPqYKhc,What I do to unwind… #spotify #organize,2024-08-29 15:28:37+00:00,2024-08-26,2024-08,39,40548.0,2207.0,61.0,0.054429318338759004,what i do to unwind spotify organize,0.06195126763342212
UCCydBRF6RjrT58FV6KO-wwg,4CVrnrEmZWg,This one Hurts...,2024-08-24 13:00:03+00:00,2024-08-19,2024-08,17,111545.0,7300.0,958.0,0.0654444394638935,this one hurts,0.10838674974225648
UC8o7iVkV_VSjfTABCH1Sjhg,pJWwtmzd_C8,"May Speed Reviews | Lisa Eldridge, Elf, NYX, Clinique, Maybelline",2025-05-26 13:01:30+00:00,2025-05-26,2025-05,65,304.0,52.0,3.0,0.17105263157894737,may speed reviews  lisa eldridge elf nyx clinique maybelline,0.22039473684210525
UC8o7iVkV_VSjfTABCH1Sjhg,xylibjXGVjs,NEW from Salt New York #blush #saltnewyork,2025-05-22 13:01:49+00:00,2025-05-19,2025-05,42,1040.0,42.0,2.0,0.04038461538461539,new from salt new york blush saltnewyork,0.05
UC8o7iVkV_VSjfTABCH1Sjhg,AxHPp3jSqPw,Maybelline Falsies Lash Lift mascara review #mascaramonday,2025-05-19 13:00:17+00:00,2025-05-19,2025-05,58,1675.0,54.0,1.0,0.032238805970149255,maybelline falsies lash lift mascara review mascaramonday,0.03522388059701492
UC8o7iVkV_VSjfTABCH1Sjhg,P3uNgLGcw-I,The Best Glowy Blushes,2025-05-12 13:00:48+00:00,2025-05-12,2025-05,22,558.0,87.0,10.0,0.15591397849462366,the best glowy blushes,0.24551971326164876
UC8o7iVkV_VSjfTABCH1Sjhg,k0vxFVP4MEc,May Shop My Stash,2025-05-05 13:01:19+00:00,2025-05-05,2025-05,17,829.0,84.0,10.0,0.10132689987937274,may shop my stash,0.16164053075995174
UC8o7iVkV_VSjfTABCH1Sjhg,LgeQn7QymWg,April Speed Reviews | Lots of blush!,2025-04-28 13:00:28+00:00,2025-04-28,2025-04,36,485.0,69.0,13.0,0.1422680412371134,april speed reviews  lots of blush,0.27628865979381445
UC8o7iVkV_VSjfTABCH1Sjhg,l9Xt1J6-zi0,Lancôme Lash Idole Mascara Review #mascaramonday #lancôme,2025-04-21 13:01:31+00:00,2025-04-21,2025-04,57,718.0,24.0,0.0,0.033426183844011144,lancôme lash idole mascara review mascaramonday lancôme,0.033426183844011144
UC8o7iVkV_VSjfTABCH1Sjhg,-QK4t9Sl734,New Blushes at Sephora!,2025-04-14 19:17:54+00:00,2025-04-14,2025-04,23,660.0,78.0,13.0,0.11818181818181818,new blushes at sephora,0.21666666666666667
UC8o7iVkV_VSjfTABCH1Sjhg,emxEjzGEbM4,April Shop My Stash,2025-04-07 14:22:06+00:00,2025-04-07,2025-04,19,939.0,97.0,10.0,0.1033013844515442,april shop my stash,0.15654952076677317
UC8o7iVkV_VSjfTABCH1Sjhg,QELF7NkojTg,No Pan Left Behind Update,2025-03-24 13:00:43+00:00,2025-03-24,2025-03,25,482.0,78.0,4.0,0.16182572614107885,no pan left behind update,0.2033195020746888
UC8o7iVkV_VSjfTABCH1Sjhg,q1CMDUvttso,L’Oreal Double Extend tubing mascara review #mascaramonday #mascara #loreal,2025-03-24 12:01:20+00:00,2025-03-24,2025-03,75,1036.0,32.0,4.0,0.03088803088803089,loreal double extend tubing mascara review mascaramonday mascara loreal,0.05019305019305019
UC8o7iVkV_VSjfTABCH1Sjhg,751Wh3uRnjA,I love when brands bring back favorites!  Tarte Aspyn Ovard,2025-03-03 14:00:07+00:00,2025-03-03,2025-03,59,974.0,102.0,20.0,0.10472279260780287,i love when brands bring back favorites  tarte aspyn ovard,0.20739219712525667
UC8o7iVkV_VSjfTABCH1Sjhg,NFOkBxw8OmQ,February Round Up | Speed Reviews,2025-02-26 14:00:33+00:00,2025-02-24,2025-02,33,417.0,54.0,7.0,0.12949640287769784,february round up  speed reviews,0.21342925659472423
UC8o7iVkV_VSjfTABCH1Sjhg,fpGOMa2K5hY,Revlon So Fierce! Mascara Review #mascaramonday #revlon,2025-02-24 19:13:22+00:00,2025-02-24,2025-02,55,933.0,39.0,0.0,0.04180064308681672,revlon so fierce mascara review mascaramonday revlon,0.04180064308681672
UC8o7iVkV_VSjfTABCH1Sjhg,9ty62Akk2Bc,2025 Blush Collection,2025-02-12 14:00:22+00:00,2025-02-10,2025-02,21,724.0,68.0,8.0,0.09392265193370165,2025 blush collection,0.14917127071823205
UC8o7iVkV_VSjfTABCH1Sjhg,gSzI1AJ7E7A,2025 Makeup Inventory,2025-01-29 14:01:00+00:00,2025-01-27,2025-01,21,2509.0,250.0,22.0,0.0996412913511359,2025 makeup inventory,0.1434834595456357
UC8o7iVkV_VSjfTABCH1Sjhg,8x8YKWFz_vA,2025 Palette Tour,2025-01-21 14:00:08+00:00,2025-01-20,2025-01,17,1577.0,157.0,14.0,0.09955611921369689,2025 palette tour,0.1439441978440076
UC8o7iVkV_VSjfTABCH1Sjhg,6B6gAEv1nvc,No Pan Left Behind,2025-01-16 19:15:55+00:00,2025-01-13,2025-01,18,623.0,99.0,13.0,0.15890850722311398,no pan left behind,0.26324237560192615
UC8o7iVkV_VSjfTABCH1Sjhg,c8hcJhV36m0,A Cozy Little Declutter,2025-01-13 18:24:06+00:00,2025-01-13,2025-01,23,1147.0,142.0,9.0,0.12380122057541412,a cozy little declutter,0.16303400174367916
UC8o7iVkV_VSjfTABCH1Sjhg,9fheBcU6iSY,January Shop My Stash,2025-01-08 19:04:43+00:00,2025-01-06,2025-01,21,1032.0,117.0,9.0,0.11337209302325581,january shop my stash,0.1569767441860465
UC8o7iVkV_VSjfTABCH1Sjhg,nHb--K9J6KE,2024 Makeup Empties,2025-01-02 18:27:34+00:00,2024-12-30,2025-01,19,1084.0,128.0,14.0,0.11808118081180811,2024 makeup empties,0.18265682656826568
UC8o7iVkV_VSjfTABCH1Sjhg,3dXl_KTX8eI,Empties!,2024-12-26 14:00:04+00:00,2024-12-23,2024-12,8,666.0,82.0,8.0,0.12312312312312312,empties,0.1831831831831832
UC8o7iVkV_VSjfTABCH1Sjhg,nC21K153YCs,Winter Blush Cheek Swatches,2024-12-19 14:00:49+00:00,2024-12-16,2024-12,27,705.0,83.0,14.0,0.11773049645390071,winter blush cheek swatches,0.2170212765957447
UC8o7iVkV_VSjfTABCH1Sjhg,n3TtVlNXRPo,Ranking All the Mascaras I Tried This Year!,2024-12-16 14:00:57+00:00,2024-12-16,2024-12,43,490.0,57.0,8.0,0.11632653061224489,ranking all the mascaras i tried this year,0.19795918367346937
UC8o7iVkV_VSjfTABCH1Sjhg,-sZqwEvD7WQ,Project Level Up Finale,2024-12-11 14:00:00+00:00,2024-12-09,2024-12,23,535.0,71.0,2.0,0.13271028037383178,project level up finale,0.15140186915887852
UC8o7iVkV_VSjfTABCH1Sjhg,7k-J38XbMGw,Rolling Style Project Pan Finale!,2024-12-09 22:46:17+00:00,2024-12-09,2024-12,33,1704.0,188.0,16.0,0.11032863849765258,rolling style project pan finale,0.1572769953051643
UC8o7iVkV_VSjfTABCH1Sjhg,_IC5CBrawTo,FabFitFun Winter 2024 Box Unboxing,2024-11-30 14:00:36+00:00,2024-11-25,2024-11,34,1005.0,58.0,4.0,0.05771144278606965,fabfitfun winter 2024 box unboxing,0.07761194029850746
UC8o7iVkV_VSjfTABCH1Sjhg,d0CyJ3CorzU,L’Oréal Voluminous Superstar Mascara Review #mascaramonday,2024-11-25 14:00:39+00:00,2024-11-25,2024-11,58,1785.0,92.0,2.0,0.0515406162464986,loréal voluminous superstar mascara review mascaramonday,0.05714285714285714
UC8o7iVkV_VSjfTABCH1Sjhg,ZwtfsI4Qn0M,No Pan Left Behind Update 10,2024-11-20 23:11:42+00:00,2024-11-18,2024-11,28,589.0,83.0,5.0,0.14091680814940577,no pan left behind update 10,0.1833616298811545
UC8o7iVkV_VSjfTABCH1Sjhg,Q9myn3TYxxQ,Auric Mirage Daybreak Palette | First Impression,2024-11-11 18:58:01+00:00,2024-11-11,2024-11,48,1205.0,128.0,20.0,0.10622406639004149,auric mirage daybreak palette  first impression,0.1892116182572614
UC8o7iVkV_VSjfTABCH1Sjhg,Ht0MWz9HGfY,November Shop My Stash,2024-11-07 14:00:14+00:00,2024-11-04,2024-11,22,1208.0,127.0,19.0,0.10513245033112582,november shop my stash,0.1837748344370861
UC8o7iVkV_VSjfTABCH1Sjhg,Q70vH7d7hcg,Rolling Style Project Pan | November Update,2024-11-04 14:00:21+00:00,2024-11-04,2024-11,43,1498.0,155.0,5.0,0.10347129506008011,rolling style project pan  november update,0.12016021361815754
UC8o7iVkV_VSjfTABCH1Sjhg,fVLdqzndhU8,"October Speed Reviews | Urban Decay, ELF, Viseart, Revlon, MAC, and more!",2024-10-30 13:00:50+00:00,2024-10-28,2024-10,73,650.0,88.0,11.0,0.13538461538461538,october speed reviews  urban decay elf viseart revlon mac and more,0.22
UC8o7iVkV_VSjfTABCH1Sjhg,b-8EWyQkJ_I,Fall Blushes Part 2 | Cheek Swatches!,2024-10-24 13:00:44+00:00,2024-10-21,2024-10,37,535.0,85.0,6.0,0.1588785046728972,fall blushes part 2  cheek swatches,0.21495327102803738
UC8o7iVkV_VSjfTABCH1Sjhg,kxenXskFyv0,No Pan Left Behind | Update 9,2024-10-14 13:00:51+00:00,2024-10-14,2024-10,29,605.0,84.0,6.0,0.13884297520661157,no pan left behind  update 9,0.1884297520661157
UC8o7iVkV_VSjfTABCH1Sjhg,D0ZkL-7FTQI,Favorites in Every Category!,2024-10-10 21:31:27+00:00,2024-10-07,2024-10,28,1292.0,142.0,14.0,0.10990712074303406,favorites in every category,0.16408668730650156
UC8o7iVkV_VSjfTABCH1Sjhg,FXvmfqqCaQg,October Shop My Stash,2024-10-07 13:00:24+00:00,2024-10-07,2024-10,21,880.0,137.0,9.0,0.15568181818181817,october shop my stash,0.20681818181818182
UC8o7iVkV_VSjfTABCH1Sjhg,_ERa2RES4tc,"September Round Up | Maybelline, Fenty, Lisa Eldridge, Nabla, Tarte, Smashbox",2024-09-30 13:00:46+00:00,2024-09-30,2024-09,77,663.0,89.0,2.0,0.13423831070889894,september round up  maybelline fenty lisa eldridge nabla tarte smashbox,0.1493212669683258
UC8o7iVkV_VSjfTABCH1Sjhg,rDXk2Q9GsPU,Chatty GRWM | Feelings About Project Panning,2024-09-17 13:01:03+00:00,2024-09-16,2024-09,44,733.0,109.0,34.0,0.14870395634379263,chatty grwm  feelings about project panning,0.3806275579809004
UC8o7iVkV_VSjfTABCH1Sjhg,1UJJkkI_WkU,NEW Maybelline Firework Mascara #mascaramonday #maybelline,2024-09-16 13:00:05+00:00,2024-09-16,2024-09,58,4026.0,122.0,4.0,0.030303030303030304,new maybelline firework mascara mascaramonday maybelline,0.03527074018877298
UC8o7iVkV_VSjfTABCH1Sjhg,wfzU0CtUZWk,Roasty Toasty Blush Try On!,2024-09-12 13:01:08+00:00,2024-09-09,2024-09,27,669.0,92.0,8.0,0.1375186846038864,roasty toasty blush try on,0.19730941704035873
UC8o7iVkV_VSjfTABCH1Sjhg,JXEbFWcM0iA,Shop My Stash | September,2024-09-09 13:00:28+00:00,2024-09-09,2024-09,25,987.0,104.0,14.0,0.10536980749746708,shop my stash  september,0.1762917933130699
UC8o7iVkV_VSjfTABCH1Sjhg,IW1PqDDRGto,Rolling Style Project Pan | September Update,2024-09-06 15:44:02+00:00,2024-09-02,2024-09,44,2130.0,248.0,17.0,0.11643192488262911,rolling style project pan  september update,0.1563380281690141
UC8o7iVkV_VSjfTABCH1Sjhg,rReH5pfEwNY,Fall 2024 FabFitFun Unboxing,2024-09-02 13:00:53+00:00,2024-09-02,2024-09,28,348.0,44.0,4.0,0.12643678160919541,fall 2024 fabfitfun unboxing,0.1839080459770115
UC8o7iVkV_VSjfTABCH1Sjhg,63U98J17xRU,Maybelline Lash Sensational Mascara  Review #mascaramonday #maybelline,2024-08-19 13:00:09+00:00,2024-08-19,2024-08,70,24190.0,486.0,7.0,0.020090946672178586,maybelline lash sensational mascara  review mascaramonday maybelline,0.021537825547747004
UC8o7iVkV_VSjfTABCH1Sjhg,gu2U7OyVpKE,No Pan Left Behind | August Update,2024-08-15 13:00:47+00:00,2024-08-12,2024-08,34,630.0,89.0,11.0,0.14126984126984127,no pan left behind  august update,0.22857142857142856
UC1oUQyfySI5Gk-A1S1yMrVg,FE58rS5XO7s,I Finally *Perfected* The Everyday Makeup Look for Fair Skin,2025-04-27 20:07:33+00:00,2025-04-21,2025-04,60,2154.0,149.0,14.0,0.06917363045496751,i finally perfected the everyday makeup look for fair skin,0.10167130919220056
UC1oUQyfySI5Gk-A1S1yMrVg,4OB-KXUS4Ao,Let’s unbox my RMS beauty order 📦,2025-04-21 23:46:37+00:00,2025-04-21,2025-04,33,1652.0,52.0,4.0,0.031476997578692496,lets unbox my rms beauty order ,0.043583535108958835
UC1oUQyfySI5Gk-A1S1yMrVg,quTLrTuVOaI,Sephora Sale Skincare Duo 🫧,2025-04-09 21:01:30+00:00,2025-04-07,2025-04,27,599.0,10.0,0.0,0.01669449081803005,sephora sale skincare duo ,0.01669449081803005
UC1oUQyfySI5Gk-A1S1yMrVg,BejRwnPyR0I,Have you seen lipsticks this pretty before?,2025-04-01 19:19:15+00:00,2025-03-31,2025-04,43,2104.0,62.0,3.0,0.029467680608365018,have you seen lipsticks this pretty before,0.036596958174904944
UC1oUQyfySI5Gk-A1S1yMrVg,-C3sGx39t6c,Why Your Makeup Looks CAKEY and How To Fix It,2025-03-27 19:47:29+00:00,2025-03-24,2025-03,45,1547.0,132.0,34.0,0.08532643826761474,why your makeup looks cakey and how to fix it,0.19521654815772463
UC1oUQyfySI5Gk-A1S1yMrVg,YqgGIjex1bU,This SENSITIVE Skincare Routine Saved My Skin,2025-03-17 17:00:38+00:00,2025-03-17,2025-03,45,783.0,43.0,6.0,0.05491698595146871,this sensitive skincare routine saved my skin,0.09323116219667944
UC1oUQyfySI5Gk-A1S1yMrVg,vUfJZvqF9N8,Best Products to Make You *LOVE* Having Pale skin,2025-03-13 20:58:02+00:00,2025-03-10,2025-03,49,2929.0,200.0,24.0,0.06828269033799932,best products to make you love having pale skin,0.10925230454079891
UC1oUQyfySI5Gk-A1S1yMrVg,oNomDEoaEkA,I Wish I Knew About These Products WAY Sooner!,2025-03-06 22:02:58+00:00,2025-03-03,2025-03,46,2054.0,167.0,52.0,0.0813047711781889,i wish i knew about these products way sooner,0.20788704965920154
UC1oUQyfySI5Gk-A1S1yMrVg,Hmm1PhH4hDk,Which Of These New Makeup Launches Are The Best For Fair Skin?,2025-02-28 00:36:46+00:00,2025-02-24,2025-02,62,2059.0,140.0,26.0,0.06799417192812045,which of these new makeup launches are the best for fair skin,0.13113161728994657
UC1oUQyfySI5Gk-A1S1yMrVg,YLD1ZsvZ8yA,Do The New KOSAS Cloud Set Loose Powders Work for Fair Skin?,2025-02-19 23:20:33+00:00,2025-02-17,2025-02,60,1450.0,92.0,19.0,0.06344827586206897,do the new kosas cloud set loose powders work for fair skin,0.1289655172413793
UC1oUQyfySI5Gk-A1S1yMrVg,UMMcZAHXTZ8,RMS BEAUTY Redimension Hydra Blush Swatch Guide | Cheek Swatches on Pale Skin,2025-02-06 22:54:44+00:00,2025-02-03,2025-02,77,4497.0,231.0,45.0,0.0513675783855904,rms beauty redimension hydra blush swatch guide  cheek swatches on pale skin,0.10140093395597065
UC1oUQyfySI5Gk-A1S1yMrVg,vRAKNwEDL-E,*EASY* Everyday Makeup for Fair Skin That Boosts My Confidence,2025-01-22 23:56:59+00:00,2025-01-20,2025-01,62,3149.0,200.0,23.0,0.06351222610352493,easy everyday makeup for fair skin that boosts my confidence,0.10003175611305176
UC1oUQyfySI5Gk-A1S1yMrVg,mFEu0TRfo6Y,Why Your Makeup Looks FLAT and How To Fix It | Fair Skin Makeup Techniques,2025-01-09 00:23:53+00:00,2025-01-06,2025-01,74,3942.0,231.0,15.0,0.05859969558599695,why your makeup looks flat and how to fix it  fair skin makeup techniques,0.0776255707762557
